"model.id","drug","time","volume","body.weight"
"X.039.LE11","LEE011",22,419.2,20.4
"X.039.LE11","LEE011",26,496.2,24.7
"X.039.LE11","LEE011",29,496.9,23.7
"X.039.LE11","LEE011",33,465.4,24.4
"X.039.LE11","LEE011",36,567.7,24.5
"X.039.LE11","LEE011",40,625.2,24.4
"X.039.LE11","LEE011",43,676.2,24.1
"X.039.LE11","LEE011",47,708.3,23.4
"X.039.LE11","LEE011",50,731.4,22.9
"X.039.LE11","LEE011",54,725.1,22.7
"X.039.LE11","LEE011",57,824.3,21.9
"X.039.LE11","LEE011",60,868.9,22.6
"X.039.LE11","LEE011",63,961,23.4
"X.039.LE11","LEE011",67,1349.4,22.9
"X.039.LE11.evus","LEE011 + everolimus",0,288.5,25.2
"X.039.LE11.evus","LEE011 + everolimus",3,437.5,24.1
"X.039.LE11.evus","LEE011 + everolimus",6,448.4,24.9
"X.039.LE11.evus","LEE011 + everolimus",9,547.4,24.1
"X.039.LE11.evus","LEE011 + everolimus",13,584.9,23.9
"X.039.LE11.evus","LEE011 + everolimus",16,520.8,22.7
"X.039.LE11.evus","LEE011 + everolimus",20,528.6,23.2
"X.039.LE11.evus","LEE011 + everolimus",23,500.9,22.4
"X.039.LE11.evus","LEE011 + everolimus",27,550.6,22.6
"X.039.LE11.evus","LEE011 + everolimus",30,594.7,21.5
"X.039.LE11.evus","LEE011 + everolimus",34,612.2,21.9
"X.039.LE11.evus","LEE011 + everolimus",37,608.2,22.8
"X.039.LE11.evus","LEE011 + everolimus",41,538.8,21
"X.039.LE11.evus","LEE011 + everolimus",44,623.6,20.8
"X.039.LE11.evus","LEE011 + everolimus",49,565.8,21.4
"X.039.LE11.evus","LEE011 + everolimus",52,698.1,21.3
"X.039.LE11.evus","LEE011 + everolimus",55,771.8,22.3
"X.039.LJ16","LJM716",0,266.1,23.7
"X.039.LJ16","LJM716",3,272.8,23.4
"X.039.LJ16","LJM716",7,365.5,20
"X.039.LJ16","LJM716",14,494.5,21.6
"X.039.LJ16","LJM716",17,627.5,21.6
"X.039.LJ16","LJM716",21,768,21.1
"X.039.LJ16","LJM716",24,894.6,21.8
"X.039.LJ16","LJM716",28,1228.1,21.9
"X.039.uned","untreated",0,262.8,25.1
"X.039.uned","untreated",3,406,25.1
"X.039.uned","untreated",7,651.2,25.5
"X.039.uned","untreated",10,700.1,26.8
"X.039.uned","untreated",14,856.7,25.7
"X.039.uned","untreated",17,877.6,25.7
"X.039.uned","untreated",21,1161.3,25.8
"X.039.uned","untreated",24,1294.9,25.5
"X.050.BY19","BYL719",0,304.8,25.3
"X.050.BY19","BYL719",4,393.9,25.9
"X.050.BY19","BYL719",7,397.8,25.6
"X.050.BY19","BYL719",11,535.7,27.1
"X.050.BY19","BYL719",14,446.2,25.9
"X.050.BY19","BYL719",17,519.6,27
"X.050.BY19","BYL719",20,578.2,27.1
"X.050.BY19","BYL719",24,705.5,26.8
"X.050.BY19","BYL719",27,1022.3,26.5
"X.050.BY19","BYL719",31,931.9,26.2
"X.050.BY19","BYL719",34,1283.3,27
"X.050.BY19","BYL719",38,1368.9,26
"X.050.BY19.HS90","BYL719 + HSP990",0,219.7,23.9
"X.050.BY19.HS90","BYL719 + HSP990",3,206.6,24.2
"X.050.BY19.HS90","BYL719 + HSP990",7,263.2,25.5
"X.050.BY19.HS90","BYL719 + HSP990",10,297.9,25.3
"X.050.BY19.HS90","BYL719 + HSP990",14,279.4,25
"X.050.BY19.HS90","BYL719 + HSP990",21,309.3,23.7
"X.050.BY19.HS90","BYL719 + HSP990",24,373.9,23.3
"X.050.BY19.HS90","BYL719 + HSP990",29,511.8,22.6
"X.050.BY19.HS90","BYL719 + HSP990",42,1008.3,25.8
"X.050.BY19.HS90","BYL719 + HSP990",49,1122.1,25.1
"X.050.BY19.LJ16","BYL719 + LJM716",0,293,25.4
"X.050.BY19.LJ16","BYL719 + LJM716",4,197.6,25.8
"X.050.BY19.LJ16","BYL719 + LJM716",7,162.5,24.2
"X.050.BY19.LJ16","BYL719 + LJM716",11,142.2,23.5
"X.050.BY19.LJ16","BYL719 + LJM716",14,106.9,22.2
"X.050.BY19.LJ16","BYL719 + LJM716",18,55.1,20.9
"X.050.BY19.LJ16","BYL719 + LJM716",21,31.8,21.9
"X.050.BY19.LJ16","BYL719 + LJM716",25,20.8,20.7
"X.050.BY19.LJ16","BYL719 + LJM716",28,26.2,19.8
"X.050.BY19.LJ16","BYL719 + LJM716",46,33.3,21.6
"X.050.BY19.LJ16","BYL719 + LJM716",54,27.8,19.5
"X.050.evus","everolimus",0,246.1,25.6
"X.050.evus","everolimus",5,277.3,23.3
"X.050.evus","everolimus",12,250.1,25.9
"X.050.evus","everolimus",15,306.1,24.5
"X.050.evus","everolimus",20,291.5,25.7
"X.050.evus","everolimus",33,510.5,24
"X.050.evus","everolimus",40,512.4,25.8
"X.050.evus","everolimus",43,611.7,24.8
"X.050.evus","everolimus",48,655.1,25.5
"X.050.evus","everolimus",51,699.1,25.7
"X.050.evus","everolimus",55,704.2,25.3
"X.050.evus","everolimus",58,923.4,24.4
"X.050.evus","everolimus",62,908.9,25.2
"X.050.evus","everolimus",68,866.6,25.3
"X.050.evus","everolimus",72,951.7,25.7
"X.050.evus","everolimus",76,1191.4,24.9
"X.050.HS90","HSP990",0,270.1,24.6
"X.050.HS90","HSP990",5,404.1,26.2
"X.050.HS90","HSP990",12,433.7,26.8
"X.050.HS90","HSP990",15,598.9,25.3
"X.050.HS90","HSP990",20,714.1,26.3
"X.050.HS90","HSP990",33,791.6,27.7
"X.050.HS90","HSP990",40,1250.4,27.7
"X.050.LE11","LEE011",0,193.3,23.5
"X.050.LE11","LEE011",3,179.2,22.7
"X.050.LE11","LEE011",7,145.2,20.2
"X.050.LE11.evus","LEE011 + everolimus",0,240,24.5
"X.050.LE11.evus","LEE011 + everolimus",2,233.8,24.4
"X.050.LE11.evus","LEE011 + everolimus",6,162,23.7
"X.050.LE11.evus","LEE011 + everolimus",9,165.1,24.4
"X.050.LE11.evus","LEE011 + everolimus",13,172.7,23
"X.050.LE11.evus","LEE011 + everolimus",16,196.2,22.2
"X.050.LE11.evus","LEE011 + everolimus",20,187.2,23.2
"X.050.LE11.evus","LEE011 + everolimus",23,200.1,21.7
"X.050.LE11.evus","LEE011 + everolimus",27,181.9,21.2
"X.050.LE11.evus","LEE011 + everolimus",30,274.2,20.8
"X.050.LE11.evus","LEE011 + everolimus",34,235.3,20.2
"X.050.LE11.evus","LEE011 + everolimus",37,182.3,20.8
"X.050.LE11.evus","LEE011 + everolimus",42,213.2,20.9
"X.050.LE11.evus","LEE011 + everolimus",55,319.9,21.4
"X.050.LE11.evus","LEE011 + everolimus",63,324.9,21.7
"X.050.LE11.evus","LEE011 + everolimus",66,348,21.1
"X.050.LE11.evus","LEE011 + everolimus",69,301.5,21.3
"X.050.LE11.evus","LEE011 + everolimus",72,363.7,21.6
"X.050.LE11.evus","LEE011 + everolimus",76,374.3,21.6
"X.050.LE11.evus","LEE011 + everolimus",79,329.6,20.7
"X.050.LE11.evus","LEE011 + everolimus",83,312.5,20.3
"X.050.LE11.evus","LEE011 + everolimus",86,377.5,20.7
"X.050.LJ16","LJM716",0,205.8,23.6
"X.050.LJ16","LJM716",4,156.9,24.2
"X.050.LJ16","LJM716",7,199.6,24
"X.050.LJ16","LJM716",11,218.5,22.6
"X.050.LJ16","LJM716",14,316.1,24
"X.050.LJ16","LJM716",18,315.2,23.2
"X.050.LJ16","LJM716",21,338.9,23.8
"X.050.LJ16","LJM716",25,396.9,23.8
"X.050.LJ16","LJM716",28,411.2,24.1
"X.050.LJ16","LJM716",33,346.1,23.2
"X.050.LJ16","LJM716",46,302.7,25.2
"X.050.LJ16","LJM716",54,271.4,21.5
"X.050.LJ16","LJM716",57,270.5,21.6
"X.050.LJ16","LJM716",60,193.4,21.6
"X.050.LJ16","LJM716",63,182.6,22.4
"X.050.LJ16","LJM716",67,178.3,21.9
"X.050.LJ16","LJM716",70,120,19.9
"X.050.LJ16","LJM716",74,145.1,19.4
"X.050.LJ16","LJM716",77,131.9,19.2
"X.050.uned","untreated",0,235.9,24.8
"X.050.uned","untreated",4,307.2,25.7
"X.050.uned","untreated",7,389.9,26.1
"X.050.uned","untreated",11,444.4,26.4
"X.050.uned","untreated",14,536.9,26.8
"X.050.uned","untreated",18,621.8,26.6
"X.050.uned","untreated",21,795,26.9
"X.050.uned","untreated",25,866.3,27
"X.050.uned","untreated",28,1136.5,28.2
"X.050.uned","untreated",33,1175.1,28.8
"X.050.uned","untreated",46,2020,28.4
"X.056.BG98","BGJ398",0,213,23.2
"X.056.BG98","BGJ398",4,224.2,24.3
"X.056.BG98","BGJ398",11,367.3,24.2
"X.056.BG98","BGJ398",14,437.6,24.6
"X.056.BG98","BGJ398",18,588,24
"X.056.BG98","BGJ398",21,636.5,25
"X.056.BG98","BGJ398",25,650.2,24.4
"X.056.BG98","BGJ398",28,726.9,24.6
"X.056.BG98","BGJ398",32,871.2,24.3
"X.056.BG98","BGJ398",35,883.5,24.1
"X.056.BG98","BGJ398",38,1007.6,23.3
"X.056.BG98","BGJ398",44,1087.2,22.7
"X.056.BG98","BGJ398",48,1358.2,22.7
"X.056.biib","binimetinib",0,232.2,23.1
"X.056.biib","binimetinib",4,218.9,23.1
"X.056.biib","binimetinib",7,179.8,22.2
"X.056.biib","binimetinib",12,200,22.3
"X.056.biib","binimetinib",15,196.2,21.5
"X.056.biib","binimetinib",19,153,21.9
"X.056.biib","binimetinib",22,158.6,22.3
"X.056.biib","binimetinib",26,171.3,20.8
"X.056.biib","binimetinib",28,72.8,21.1
"X.056.biib","binimetinib",38,67.7,23.1
"X.056.biib","binimetinib",42,37.9,22.2
"X.056.biib","binimetinib",46,40.7,23.1
"X.056.biib","binimetinib",49,37.9,23.5
"X.056.biib","binimetinib",53,64.3,22.1
"X.056.biib","binimetinib",56,46.8,21.9
"X.056.biib","binimetinib",60,31.1,21.2
"X.056.biib","binimetinib",64,36.9,20.1
"X.056.biib","binimetinib",70,33,20.7
"X.056.biib","binimetinib",75,33.3,21.6
"X.056.biib","binimetinib",78,29.6,19.9
"X.056.biib","binimetinib",81,26.5,19.9
"X.056.biib","binimetinib",84,27.2,20.3
"X.056.biib","binimetinib",89,38.2,21.2
"X.056.biib","binimetinib",92,29.4,21.8
"X.056.biib","binimetinib",96,41.6,21.7
"X.056.biib","binimetinib",99,41.3,22
"X.056.biib","binimetinib",103,62,21.7
"X.056.biib","binimetinib",107,41.1,21.4
"X.056.biib","binimetinib",113,50,23.7
"X.056.biib","binimetinib",120,117.1,21.1
"X.056.biib","binimetinib",124,98,21.2
"X.056.biib","binimetinib",130,103.4,22.2
"X.056.biib","binimetinib",138,160.1,21.2
"X.056.biib","binimetinib",140,187.2,21.7
"X.056.biib","binimetinib",144,214.5,20.8
"X.056.biib","binimetinib",148,281.3,20.9
"X.056.biib","binimetinib",154,372.2,22.3
"X.056.biib","binimetinib",158,434.7,21.4
"X.056.BK20","BKM120",0,223.2,23.9
"X.056.BK20","BKM120",4,204.8,23.9
"X.056.BK20","BKM120",11,222.4,23.4
"X.056.BK20","BKM120",14,221.4,22.9
"X.056.BK20","BKM120",18,242.9,21.7
"X.056.BK20","BKM120",21,257,21.5
"X.056.BK20","BKM120",25,249,21.5
"X.056.BK20","BKM120",28,260.1,21.9
"X.056.BK20","BKM120",32,273.7,21.3
"X.056.BK20","BKM120",35,276.9,20.4
"X.056.BK20","BKM120",38,271.2,19.9
"X.056.BK20","BKM120",44,243.2,20.1
"X.056.BY19","BYL719",0,221.4,23.8
"X.056.BY19","BYL719",5,272.5,24.3
"X.056.BY19","BYL719",8,245.6,24
"X.056.BY19","BYL719",12,283.8,21.8
"X.056.BY19","BYL719",15,276.5,23.2
"X.056.BY19","BYL719",19,304.6,22.8
"X.056.BY19","BYL719",22,320.5,22.6
"X.056.BY19","BYL719",26,367,21.8
"X.056.BY19","BYL719",29,314.8,20.1
"X.056.BY19","BYL719",32,328,20.2
"X.056.BY19","BYL719",38,194.8,20.4
"X.056.BY19.HS90","BYL719 + HSP990",0,225.5,24
"X.056.BY19.HS90","BYL719 + HSP990",4,186.3,23.5
"X.056.BY19.HS90","BYL719 + HSP990",7,235.3,22.6
"X.056.BY19.HS90","BYL719 + HSP990",12,240.5,23.4
"X.056.BY19.HS90","BYL719 + HSP990",15,269.7,22.8
"X.056.BY19.HS90","BYL719 + HSP990",19,293,22
"X.056.BY19.HS90","BYL719 + HSP990",22,240.9,19.8
"X.056.BY19.HS90","BYL719 + HSP990",26,245.4,16.8
"X.056.BY19.HS90","BYL719 + HSP990",28,236.9,14.1
"X.056.BY19.LJ16","BYL719 + LJM716",0,243.8,24.8
"X.056.BY19.LJ16","BYL719 + LJM716",4,254.5,23.5
"X.056.BY19.LJ16","BYL719 + LJM716",7,309.6,24.1
"X.056.BY19.LJ16","BYL719 + LJM716",12,245.4,25.6
"X.056.BY19.LJ16","BYL719 + LJM716",15,304.9,24.7
"X.056.BY19.LJ16","BYL719 + LJM716",19,290.1,25.8
"X.056.BY19.LJ16","BYL719 + LJM716",22,330.4,25.9
"X.056.BY19.LJ16","BYL719 + LJM716",26,379.3,25.8
"X.056.BY19.LJ16","BYL719 + LJM716",28,360.1,25.8
"X.056.BY19.LJ16","BYL719 + LJM716",33,364.5,26.4
"X.056.BY19.LJ16","BYL719 + LJM716",38,432.2,25.8
"X.056.BY19.LJ16","BYL719 + LJM716",42,434.1,25.2
"X.056.BY19.LJ16","BYL719 + LJM716",46,456,25.4
"X.056.BY19.LJ16","BYL719 + LJM716",49,425.1,26.2
"X.056.BY19.LJ16","BYL719 + LJM716",53,546.3,24.1
"X.056.BY19.LJ16","BYL719 + LJM716",56,565.3,23.9
"X.056.BY19.LJ16","BYL719 + LJM716",60,540.6,23.5
"X.056.BY19.LJ16","BYL719 + LJM716",64,482.4,24.7
"X.056.BY19.LJ16","BYL719 + LJM716",70,710.3,24.2
"X.056.BY19.LJ16","BYL719 + LJM716",75,1166.3,24.7
"X.056.BY19.LJ16","BYL719 + LJM716",78,1388.3,24.8
"X.056.CL57","CLR457",0,297.1,23.7
"X.056.CL57","CLR457",4,335.6,22.5
"X.056.CL57","CLR457",7,380.3,21.9
"X.056.CL57","CLR457",12,374.1,20.5
"X.056.CL57","CLR457",15,421,21
"X.056.CL57","CLR457",19,576.9,22.2
"X.056.CL57","CLR457",22,526.8,24.7
"X.056.CL57","CLR457",26,601.1,23.5
"X.056.CL57","CLR457",28,579.9,20.4
"X.056.evus","everolimus",0,206.6,24.7
"X.056.evus","everolimus",4,218,24.9
"X.056.evus","everolimus",11,278.5,25.7
"X.056.evus","everolimus",14,256.5,25.2
"X.056.evus","everolimus",18,346.4,26.4
"X.056.evus","everolimus",21,350.4,26.3
"X.056.evus","everolimus",25,457.9,26.1
"X.056.evus","everolimus",28,502.8,26.7
"X.056.evus","everolimus",32,521.9,26.4
"X.056.fiab","figitumumab",0,213.8,24.1
"X.056.fiab","figitumumab",5,247.8,25.1
"X.056.fiab","figitumumab",8,277.7,24
"X.056.fiab","figitumumab",12,315.2,24.3
"X.056.fiab","figitumumab",15,345.7,25.5
"X.056.fiab","figitumumab",19,435.8,25.2
"X.056.fiab","figitumumab",22,437.2,25.4
"X.056.fiab","figitumumab",26,503,25.9
"X.056.fiab","figitumumab",29,565,24.7
"X.056.fiab","figitumumab",32,580.4,24.9
"X.056.fiab","figitumumab",38,478.2,25.8
"X.056.fiab","figitumumab",42,496,25.4
"X.056.fiab","figitumumab",46,467.4,25.1
"X.056.fiab","figitumumab",49,390.5,25.4
"X.056.fiab","figitumumab",54,331.3,25
"X.056.fiab","figitumumab",58,325.1,25.6
"X.056.fiab","figitumumab",63,319.9,26.4
"X.056.fiab","figitumumab",67,303.4,27.1
"X.056.fiab","figitumumab",71,291.7,25.6
"X.056.fiab","figitumumab",75,242.3,26
"X.056.fiab","figitumumab",78,219.3,26.5
"X.056.fiab","figitumumab",82,147.7,26.5
"X.056.fiab","figitumumab",85,139.2,26.9
"X.056.fiab","figitumumab",90,122.5,25.6
"X.056.fiab","figitumumab",96,95.6,25.7
"X.056.fiab","figitumumab",101,64,25.1
"X.056.fiab","figitumumab",106,62.6,25.4
"X.056.fiab","figitumumab",111,51,25.4
"X.056.fiab","figitumumab",116,48.3,26.1
"X.056.fiab","figitumumab",119,33,25.5
"X.056.fiab","figitumumab",127,29.9,25.6
"X.056.fiab","figitumumab",137,0,25.8
"X.056.fiab","figitumumab",141,0,25.3
"X.056.fiab","figitumumab",144,0,25.8
"X.056.fiab","figitumumab",151,0,26.3
"X.056.fiab","figitumumab",159,0,23
"X.056.fiab","figitumumab",167,0,22.2
"X.056.fiab","figitumumab",174,0,21
"X.056.fiab","figitumumab",180,0,20.9
"X.056.fiab","figitumumab",187,0,21.2
"X.056.fiab","figitumumab",194,0,21.8
"X.056.fiab","figitumumab",202,0,21.1
"X.056.fiab","figitumumab",209,0,20.1
"X.056.HD01","HDM201",0,238.2,23.3
"X.056.HD01","HDM201",5,279,23.8
"X.056.HD01","HDM201",8,327.5,22.6
"X.056.HD01","HDM201",12,406.3,23.1
"X.056.HD01","HDM201",15,431.4,23
"X.056.HD01","HDM201",19,427.4,22.3
"X.056.HD01","HDM201",22,481.1,23.3
"X.056.HD01","HDM201",26,608.1,23.4
"X.056.HS90","HSP990",0,256.4,25.1
"X.056.HS90","HSP990",3,281.6,26.4
"X.056.HS90","HSP990",7,424.4,26.8
"X.056.HS90","HSP990",10,449.9,26.9
"X.056.HS90","HSP990",14,604.3,26.5
"X.056.HS90","HSP990",17,640.4,27.1
"X.056.HS90","HSP990",21,757.6,27.5
"X.056.HS90","HSP990",24,778.2,26.8
"X.056.HS90","HSP990",27,820.3,27.2
"X.056.HS90","HSP990",33,801.6,23.2
"X.056.IN80","INC280",0,210.1,24.8
"X.056.IN80","INC280",3,177.1,24.5
"X.056.IN80","INC280",8,187.2,24.6
"X.056.IN80","INC280",11,263.5,24.5
"X.056.IN80","INC280",15,321.2,25.2
"X.056.IN80","INC280",18,416.4,24.5
"X.056.IN80","INC280",22,515.7,24.6
"X.056.IN80","INC280",24,507.3,24.4
"X.056.IN80","INC280",29,635.8,25.3
"X.056.IN80","INC280",34,754.2,24.3
"X.056.IN80","INC280",38,751.2,23.2
"X.056.IN80","INC280",42,845.2,24.1
"X.056.IN80","INC280",45,994.9,24.7
"X.056.IN80","INC280",49,1002,24.3
"X.056.IN80.trab","INC280 + trastuzumab",0,228,24.1
"X.056.IN80.trab","INC280 + trastuzumab",4,243.3,24.6
"X.056.IN80.trab","INC280 + trastuzumab",7,258,23
"X.056.IN80.trab","INC280 + trastuzumab",15,331.4,20.7
"X.056.IN80.trab","INC280 + trastuzumab",19,402.8,23.1
"X.056.IN80.trab","INC280 + trastuzumab",22,366.1,22.4
"X.056.IN80.trab","INC280 + trastuzumab",26,442,22.7
"X.056.IN80.trab","INC280 + trastuzumab",28,426.9,22.9
"X.056.IN80.trab","INC280 + trastuzumab",33,435.5,24.9
"X.056.IN80.trab","INC280 + trastuzumab",38,395.6,22.8
"X.056.IN80.trab","INC280 + trastuzumab",42,458.5,22.4
"X.056.IN80.trab","INC280 + trastuzumab",46,467.9,23.5
"X.056.IN80.trab","INC280 + trastuzumab",49,449.5,22.8
"X.056.IN80.trab","INC280 + trastuzumab",53,435.6,21
"X.056.IN80.trab","INC280 + trastuzumab",56,461.9,22.5
"X.056.IN80.trab","INC280 + trastuzumab",60,491.5,23.1
"X.056.LE11","LEE011",0,285.7,24.9
"X.056.LE11","LEE011",5,297.2,26
"X.056.LE11","LEE011",8,280.7,26.3
"X.056.LE11","LEE011",12,316,26.2
"X.056.LE11","LEE011",15,325.9,26.4
"X.056.LE11","LEE011",19,283.9,25.5
"X.056.LE11","LEE011",22,250.2,26.4
"X.056.LE11","LEE011",26,204.3,26.8
"X.056.LE11","LEE011",29,185.5,27.3
"X.056.LE11","LEE011",32,143,26
"X.056.LE11","LEE011",38,87,26.4
"X.056.LE11","LEE011",42,62.3,25.4
"X.056.LE11","LEE011",46,47.1,25.6
"X.056.LE11","LEE011",49,43.2,25.5
"X.056.LE11","LEE011",54,8.9,25
"X.056.LE11","LEE011",58,0,25
"X.056.LE11","LEE011",63,0,24.6
"X.056.LE11","LEE011",67,0,24.8
"X.056.LE11","LEE011",71,0,24.1
"X.056.LE11","LEE011",75,0,24.2
"X.056.LE11","LEE011",78,0,24.2
"X.056.LE11","LEE011",82,0,24.6
"X.056.LE11","LEE011",85,0,24.4
"X.056.LE11","LEE011",90,0,24.5
"X.056.LE11","LEE011",96,0,24.5
"X.056.LE11","LEE011",101,0,24.9
"X.056.LE11","LEE011",106,0,25.4
"X.056.LE11","LEE011",111,0,22.3
"X.056.LE11","LEE011",116,0,22.4
"X.056.LE11","LEE011",119,0,21.9
"X.056.LE11","LEE011",127,0,21.1
"X.056.LE11","LEE011",137,0,22.9
"X.056.LE11","LEE011",141,0,24.3
"X.056.LE11","LEE011",144,0,21.7
"X.056.LE11","LEE011",151,0,20.9
"X.056.LE11","LEE011",159,0,21.1
"X.056.LE11","LEE011",167,0,21.7
"X.056.LE11","LEE011",174,0,21.2
"X.056.LE11","LEE011",180,0,19.7
"X.056.LE11","LEE011",187,0,18.6
"X.056.LE11","LEE011",194,0,18
"X.056.LE11.evus","LEE011 + everolimus",0,201.7,22.3
"X.056.LE11.evus","LEE011 + everolimus",4,242.3,22.8
"X.056.LE11.evus","LEE011 + everolimus",7,208.5,21.6
"X.056.LE11.evus","LEE011 + everolimus",12,193.8,20.2
"X.056.LE11.evus","LEE011 + everolimus",15,220.1,20
"X.056.LE11.evus","LEE011 + everolimus",19,252.6,19.1
"X.056.LE11.evus","LEE011 + everolimus",22,247.8,19.1
"X.056.LJ16","LJM716",0,255.7,27.3
"X.056.LJ16","LJM716",3,278.1,26.4
"X.056.LJ16","LJM716",7,305.7,26.5
"X.056.LJ16","LJM716",10,393.7,26.4
"X.056.LJ16","LJM716",14,381,27
"X.056.LJ16","LJM716",16,507.4,26.2
"X.056.LJ16","LJM716",21,595.8,26.8
"X.056.LJ16","LJM716",26,784.7,26.9
"X.056.LJ16","LJM716",30,871.2,27.1
"X.056.LJ16","LJM716",34,969.8,26.8
"X.056.LJ16.trab","LJM716 + trastuzumab",0,200.4,22.7
"X.056.LJ16.trab","LJM716 + trastuzumab",3,207,22.9
"X.056.LJ16.trab","LJM716 + trastuzumab",7,308.3,24.4
"X.056.LJ16.trab","LJM716 + trastuzumab",10,375.1,23.3
"X.056.LJ16.trab","LJM716 + trastuzumab",14,229.2,23.5
"X.056.LJ16.trab","LJM716 + trastuzumab",16,363.5,22.7
"X.056.LJ16.trab","LJM716 + trastuzumab",21,392.9,23.9
"X.056.LJ16.trab","LJM716 + trastuzumab",26,419.1,23.8
"X.056.LJ16.trab","LJM716 + trastuzumab",30,392.1,23.4
"X.056.LJ16.trab","LJM716 + trastuzumab",34,504.8,24.1
"X.056.LJ16.trab","LJM716 + trastuzumab",37,333.8,21.6
"X.056.LJ16.trab","LJM716 + trastuzumab",41,406.6,22.4
"X.056.LJ16.trab","LJM716 + trastuzumab",44,421.9,22.3
"X.056.LJ16.trab","LJM716 + trastuzumab",48,508.9,22.9
"X.056.LL71","LLM871",0,253.4,24.4
"X.056.LL71","LLM871",3,288.6,23.7
"X.056.LL71","LLM871",7,349.8,24.3
"X.056.LL71","LLM871",10,401.7,23.1
"X.056.LL71","LLM871",14,445.7,24
"X.056.LL71","LLM871",17,610.2,24.2
"X.056.LL71","LLM871",21,644.1,24.2
"X.056.LL71","LLM871",24,679.9,23.6
"X.056.LL71","LLM871",27,824.2,24.4
"X.056.LL71","LLM871",33,859.2,26.2
"X.056.LL71","LLM871",37,837.4,25.9
"X.056.LL71","LLM871",41,928.5,25.3
"X.056.LL71","LLM871",44,1013,23.9
"X.056.LL71","LLM871",49,987.6,25.1
"X.056.LL71","LLM871",53,801.8,25.3
"X.056.LL71","LLM871",58,753.3,25.1
"X.056.LL71","LLM871",62,739.8,25.8
"X.056.LL71","LLM871",66,721,24.7
"X.056.LL71","LLM871",70,791.5,25.3
"X.056.LL71","LLM871",73,841.1,25.8
"X.056.LL71","LLM871",77,858.8,25.6
"X.056.LL71","LLM871",80,921.4,25.4
"X.056.LL71","LLM871",85,1121.2,26
"X.056.trab","trastuzumab",0,228.3,23.2
"X.056.trab","trastuzumab",5,231.3,24.3
"X.056.trab","trastuzumab",8,244.3,24.7
"X.056.trab","trastuzumab",12,268.6,23.9
"X.056.trab","trastuzumab",15,349.8,24.1
"X.056.trab","trastuzumab",19,401.5,23.5
"X.056.trab","trastuzumab",22,440.3,24.1
"X.056.trab","trastuzumab",26,515.7,24.8
"X.056.trab","trastuzumab",29,580,24.4
"X.056.trab","trastuzumab",32,637.7,24.2
"X.056.trab","trastuzumab",38,792,24.8
"X.056.trab","trastuzumab",42,868.5,25.1
"X.056.trab","trastuzumab",46,814.6,24.6
"X.056.trab","trastuzumab",49,915.2,25.6
"X.056.trab","trastuzumab",54,1190.3,24.6
"X.056.uned","untreated",0,245.7,25.3
"X.056.uned","untreated",3,375.1,26
"X.056.uned","untreated",6,353,26.2
"X.056.uned","untreated",9,387.3,27.2
"X.056.uned","untreated",12,385.6,26.1
"X.056.uned","untreated",15,429.2,26.6
"X.056.uned","untreated",19,465.7,27.7
"X.056.uned","untreated",24,628.5,26.4
"X.056.uned","untreated",28,727.2,26.8
"X.056.uned","untreated",33,1228.6,23
"X.056.uned","untreated",37,1045.5,27.1
"X.056.uned","untreated",41,1005.1,27.7
"X.056.uned","untreated",46,1241.5,28.1
"X.056.uned","untreated",50,1132.2,27.2
"X.056.uned","untreated",59,1410,27.6
"X.056.uned","untreated",66,1583.8,28.2
"X.057.BG98","BGJ398",0,224.6,21.7
"X.057.BG98","BGJ398",4,264.2,21.8
"X.057.BG98","BGJ398",7,328.5,21.6
"X.057.BG98","BGJ398",11,440.8,21.2
"X.057.BG98","BGJ398",14,626.4,20.5
"X.057.BG98","BGJ398",18,848.4,21.5
"X.057.biib","binimetinib",0,292.1,24.5
"X.057.biib","binimetinib",3,342.7,21.6
"X.057.biib","binimetinib",7,335.6,19.6
"X.057.biib","binimetinib",10,483.1,20.6
"X.057.biib","binimetinib",14,607.3,19.2
"X.057.BK20","BKM120",0,227.5,18.7
"X.057.BK20","BKM120",4,207.5,20.6
"X.057.BK20","BKM120",7,221.2,19.9
"X.057.BK20","BKM120",11,218.8,19.6
"X.057.BK20","BKM120",14,266.3,19
"X.057.BK20","BKM120",18,292.8,20.6
"X.057.BK20","BKM120",21,226.3,20.8
"X.057.BK20","BKM120",25,253.9,21.3
"X.057.BK20","BKM120",28,243,20.7
"X.057.BK20","BKM120",32,309.5,18.9
"X.057.BK20","BKM120",36,448.4,18.8
"X.057.BY19","BYL719",0,288.1,22.6
"X.057.BY19","BYL719",4,283.3,22.4
"X.057.BY19","BYL719",7,328.8,21.9
"X.057.BY19","BYL719",11,389.5,20.8
"X.057.BY19","BYL719",14,401.2,20.9
"X.057.BY19","BYL719",18,427.2,21.8
"X.057.BY19","BYL719",21,465,21.8
"X.057.BY19","BYL719",25,482.3,22.2
"X.057.BY19.HS90","BYL719 + HSP990",0,202.7,22.2
"X.057.BY19.HS90","BYL719 + HSP990",1,113.9,21.3
"X.057.BY19.HS90","BYL719 + HSP990",8,140.5,22.9
"X.057.BY19.HS90","BYL719 + HSP990",12,198.8,23.3
"X.057.BY19.HS90","BYL719 + HSP990",15,254.6,23.6
"X.057.BY19.HS90","BYL719 + HSP990",19,290.4,23.9
"X.057.BY19.HS90","BYL719 + HSP990",22,231.3,23
